x,y,z
0.42274260805686781,-3.4750281147709243,-0.10352285506714057
0.43671688161192984,-3.5006476162885383,-0.10363930734676609
0.45069115516699187,-3.5262671178061518,-0.10375575962639159
0.46466542872205396,-3.5518866193237653,-0.10387221190601711
0.478639702277116,-3.5775061208413792,-0.10398866418564263
0.49261397583217809,-3.6031256223589931,-0.10410511646526815
0.50658824938724012,-3.6287451238766071,-0.10422156874489366
0.52056252294230221,-3.6543646253942206,-0.10433802102451918
0.53453679649736419,-3.6799841269118341,-0.1044544733041447
0.54851107005242628,-3.705603628429448,-0.10457092558377022
0.56248534360748836,-3.731223129947062,-0.10468737786339573
0.57645961716255034,-3.7568426314646755,-0.10480383014302125
0.59043389071761243,-3.7824621329822894,-0.10492028242264677
0.59999999999999998,-3.7999999999999998,-0.105
0.59999999999999998,-3.8092057218715003,-0.1050276171656145
0.59999999999999998,-3.8383886805242908,-0.10511516604157287
0.59999999999999998,-3.8675716391770809,-0.10520271491753123
0.59999999999999998,-3.8967545978298714,-0.10529026379348962
0.59999999999999998,-3.925937556482662,-0.10537781266944798
0.59999999999999998,-3.9551205151354525,-0.10546536154540635
0.59999999999999998,-3.9843034737882426,-0.10555291042136472
0.59999999999999998,-4.0134864324410326,-0.1056404592973231
0.59999999999999998,-4.0426693910938232,-0.10572800817328147
0.59999999999999998,-4.0718523497466137,-0.10581555704923984
0.59999999999999998,-4.1010353083994042,-0.10590310592519821
0.59999999999999998,-4.1302182670521939,-0.10599065480115658
0.59999999999999998,-4.1594012257049844,-0.10607820367711496
0.59999999999999998,-4.1885841843577749,-0.10616575255307333
0.59999999999999998,-4.2177671430105654,-0.10625330142903169
0.59999999999999998,-4.2469501016633551,-0.10634085030499006
0.59999999999999998,-4.2761330603161456,-0.10642839918094843
0.59999999999999998,-4.3053160189689361,-0.10651594805690681
0.59999999999999998,-4.3344989776217266,-0.10660349693286518
0.59999999999999998,-4.3636819362745163,-0.10669104580882355
0.59999999999999998,-4.3928648949273068,-0.10677859468478192
0.59999999999999998,-4.4220478535800973,-0.10686614356074028
0.59999999999999998,-4.4512308122328879,-0.10695369243669867
0.59999999999999998,-4.4804137708856775,-0.10704124131265703
0.59999999999999998,-4.509596729538468,-0.1071287901886154
0.59999999999999998,-4.5387796881912585,-0.10721633906457377
0.59999999999999998,-4.5679626468440491,-0.10730388794053214
0.59999999999999998,-4.5971456054968387,-0.10739143681649052
0.59999999999999998,-4.6263285641496292,-0.10747898569244889
0.59999999999999998,-4.6555115228024198,-0.10756653456840726
0.59999999999999998,-4.6846944814552103,-0.10765408344436563
0.59999999999999998,-4.7138774401079999,-0.10774163232032399
0.59999999999999998,-4.7430603987607904,-0.10782918119628238
0.59999999999999998,-4.772243357413581,-0.10791673007224074
0.59999999999999998,-4.7999999999999998,-0.108
0.59999999999999998,-4.8014263224847795,-0.108
0.59999999999999998,-4.8306094124605883,-0.108
0.59999999999999998,-4.859792502436397,-0.108
0.59999999999999998,-4.8799999999999999,-0.108
0.59999999999999998,-4.8812432272012982,-0.099110925510718179
0.59999999999999998,-4.8852854351815225,-0.070209138452116349
0.59999999999999998,-4.8893276431617467,-0.041307351393514519
0.59999999999999998,-4.8933698511419701,-0.012405564334912689
0.59999999999999998,-4.8974120591221943,0.016496222723689141
0.59999999999999998,-4.9000000000000004,0.035000000000000003
0.59999999999999998,-4.9104943550580478,0.035319393414810149
0.59999999999999998,-4.9396639386183194,0.036207163349253189
0.59999999999999998,-4.9688335221785902,0.037094933283696237
0.59999999999999998,-4.9980031057388619,0.037982703218139277
0.59999999999999998,-5.0271726892991335,0.038870473152582317
0.59999999999999998,-5.0563422728594043,0.039758243087025358
0.59999999999999998,-5.085511856419676,0.040646013021468398
0.59999999999999998,-5.1146814399799476,0.041533782955911439
0.59999999999999998,-5.1299999999999999,0.042000000000000003
0.59999999999999998,-5.143857436990694,0.042000000000000003
0.59999999999999998,-5.1730405269665027,0.042000000000000003
0.59999999999999998,-5.2000000000000002,0.042000000000000003
0.59999999999999998,-5.2002827647274827,0.044205564874363425
0.59999999999999998,-5.2039938124025955,0.07315173674024561
